item_id	i_category	r_complement	r_substitute
4784	4	[2834, 5143, 1559, 4210, 1908, 1577, 1186, 1595, 4486, 2835, 1956, 1203, 1345, 3716, 4010, 2830, 1405, 2533, 1905, 6239, 6070, 3718, 4785, 4786, 3223, 2829, 4688, 3820, 2951, 3720, 923, 1282, 3856, 1906, 2956, 2863, 1675, 1674, 1910, 4011, 4787, 2531, 3598, 4610, 4461, 2864, 2545, 1909, 4675, 3102, 3121, 2836, 3631, 2865, 2532, 4788, 3717, 2057, 3719, 4508]	[]
4788	4	[2834, 2679, 7073, 1908, 1577, 5900, 6861, 3950, 2736, 1186, 1956, 4687, 1203, 1345, 6828, 3412, 4203, 3716, 4010, 2830, 3918, 5361, 5517, 5584, 1905, 3718, 5691, 7902, 3917, 4785, 7803, 4786, 3223, 5065, 3720, 4688, 5698, 6773, 2951, 3857, 6497, 5682, 1906, 2863, 1674, 1675, 6868, 1910, 6395, 4787, 4640, 2531, 3598, 2864, 5066, 4461, 5067, 4791, 1909, 2545, 2687, 4675, 2836, 5709, 2532, 4489, 3719, 4508]	[]
4787	4	[2834, 4508, 8903, 2607, 8261, 1559, 1908, 1577, 6861, 1186, 1956, 1203, 1345, 6828, 3716, 5707, 4010, 5870, 3505, 5361, 5517, 5584, 1905, 3718, 7341, 9462, 4126, 3917, 3168, 4785, 7803, 4786, 3223, 2829, 4688, 5698, 3820, 6773, 7068, 2951, 3720, 4449, 3414, 1906, 1675, 2863, 6868, 1910, 6395, 3951, 2029, 3708, 4640, 2531, 3598, 2864, 8650, 5708, 9771, 1909, 4232, 9476, 4675, 3795, 3805, 2836, 2865, 7073, 2830, 4788, 4489, 3719, 4647]	[]
4786	4	[8903, 8261, 2679, 1577, 6861, 1186, 6020, 1956, 4574, 3709, 1203, 1345, 6828, 3412, 1445, 7785, 4592, 3716, 5707, 4010, 5361, 5517, 5584, 1905, 5330, 3818, 3718, 5691, 2944, 4362, 7902, 3917, 3168, 4785, 7803, 3223, 5065, 5692, 4487, 5698, 4688, 3820, 6773, 2951, 3857, 5682, 5568, 3720, 1282, 1675, 1906, 1910, 6395, 3951, 4787, 6031, 3708, 7257, 2531, 3598, 8309, 2545, 6096, 4791, 9771, 1909, 7500, 7073, 4788, 3719, 4508]	[]
4783	4	[3465, 3896, 3793, 3766, 3866, 5004, 3794, 3783, 3854, 3825, 7594, 2195, 4084, 8408, 7543, 2106, 4353, 3789, 2900, 3776, 3784, 3715, 5760, 3765, 3964, 8499, 3785, 3554, 4200, 3840, 17]	[]
4789	12	[7100, 531, 8924, 9039, 8234, 8805, 1773, 4981, 6657, 1023, 105, 9639, 4220, 7526, 8198, 7059, 1821, 8314, 4790, 4316, 7356, 392, 9944, 4424, 9568, 9793]	[]
4790	12	[5701, 8924, 9793, 8234, 4552, 6111, 9029, 2135, 9114, 3505, 9639, 4220, 9055, 4789, 8987, 1118, 9342]	[]
4791	21	[3996, 8903, 4217, 5969, 8261, 1559, 5800, 6088, 1577, 5900, 1186, 1956, 8697, 5101, 5678, 4376, 6061, 5707, 9032, 4137, 5361, 1418, 2944, 3276, 4602, 3917, 3168, 7803, 3650, 5065, 2925, 2943, 6497, 9074, 6021, 1276, 2045, 1675, 2148, 6868, 5906, 5013, 6031, 6619, 4865, 4640, 7257, 3598, 2864, 7574, 9771, 4055, 3102, 3858]	[]
4792	9	[5809]	[]
4793	6	[4405]	[]
4794	4	[5377, 4891, 4923, 4937, 4701, 4756, 4814, 2566, 2117, 4811, 5746, 5017, 8642, 4698, 2629, 3211, 2437, 4921, 5045, 4908, 5720, 5217]	[]
4795	13	[5894, 8775, 7885, 9330, 2249]	[]
4796	21	[3522, 4335, 3432, 4334, 5664, 3783, 4413, 3296, 4345, 4178, 4825, 3541, 3735, 4187, 4913, 3327, 3338, 4008, 3482, 5019, 3581, 4447, 7156, 4530, 10073, 4536, 3365, 4201, 3197, 3321, 4506, 4293, 4920, 4003, 4531, 3814, 5420, 3524, 4092, 4177, 3768, 4200, 3506, 3638, 4412, 3265, 3813, 3639, 3500, 3884, 6898]	[]
4797	4	[4724, 4925, 4667, 3325, 7303, 4612, 4329, 1732, 4328, 4776, 8819, 5017, 8447, 4706, 4699, 4726, 8216, 7725, 4836]	[]
4798	4	[5126, 4940, 7981, 4800, 4962, 4799, 5068]	[]
4802	4	[5084, 5442, 5504, 4971, 4940, 5115, 4962, 4974, 4959, 5101, 4939, 5880, 5068]	[]
4799	4	[5126, 4971, 5186, 5355, 4940, 4798, 5153, 4800, 4962, 4939, 5086, 5068]	[]
4800	4	[250, 4971, 5356, 4709, 5154, 4939, 4872, 4798, 4962, 2789, 8030, 7205, 4940, 4801, 4938, 5352, 3226, 5093, 6979, 4799, 5113, 5985, 5171, 4931, 6963, 5623, 5068]	[4971, 5356, 5207, 5205, 4798, 5035, 5471, 5355, 4940, 4801, 5206, 5324, 4799, 5660, 6742, 5113, 4975, 5298, 5301, 6355, 5291]
4801	4	[]	[4971, 5356, 5032, 4798, 5153, 4800, 5300, 5301, 4973, 4799]
4804	2	[6058, 8859, 1742]	[]
4803	1	[250, 3148, 1697, 2210, 3149, 8805, 1930, 4225, 4505, 4385, 6657, 4663, 9342, 3201, 6846, 3963, 5679, 1872, 8925, 4220, 9631, 833, 4465, 4283, 9365, 9793, 6608]	[]
4805	5	[]	[7817, 9873, 4979, 10167, 8234, 6768, 6756, 10300, 5809, 9874, 10198, 7121, 1444, 8613, 7410, 8233]
4806	4	[3937, 2900, 4848]	[]
4807	27	[8939, 3766, 4263, 8408, 2303, 2974, 6532, 3784, 1479, 7260, 3765, 4491, 1348, 4808, 4389, 2302, 3927, 2936, 3554, 2780, 4460, 1841, 3619]	[]
4809	24	[5430, 2862, 6726, 3440, 6474, 6473, 6725, 6554, 6948, 4713, 7823, 6639, 6724, 4271, 9429, 7484, 6607, 6293, 4618, 5163, 6029, 2840, 5476, 5473, 4863, 8168]	[]
4808	16	[8939, 8944, 2741, 9523, 8637, 9334, 9192, 5825, 8408, 9258, 6532, 949, 1479, 5620, 7260, 7157, 8643, 8447, 1348, 3128, 9860, 4822, 6282, 3189, 6332, 9944, 3554, 7614, 4460, 6314, 8561]	[]
4810	4	[4328, 5311, 4925, 4625, 4667, 4329, 4855, 4772, 4706, 4879, 4733, 5508, 4612, 4836, 4889]	[]
4811	4	[5377, 4923, 4937, 4701, 4756, 4814, 2566, 5746, 5017, 8642, 4698, 2629, 4794, 4921, 3211, 5622, 5045, 4908, 5720, 7614, 2716]	[]
4812	10	[5056, 8401, 10187, 4963, 10188, 4892, 5433, 9060, 8073, 5198, 5676, 9613, 4950, 5087, 9608, 6089, 9644, 4909, 5093, 10189, 9430, 5497, 8227, 10186, 5386, 10185, 1139, 4742, 10190, 10191, 8074, 9431, 8390, 10184]	[]
4813	4	[4891, 4908, 4814, 5018]	[]
4814	21	[8905, 5475, 4908, 4891, 4751, 5018]	[]
4815	18	[9244, 2607, 8261, 1577, 3446, 4687, 4574, 8911, 7317, 2807, 8410, 5651, 1, 8082, 6461, 3818, 6070, 8012, 5568, 6646, 7294, 7574, 2806, 5984, 7500, 5968, 8055, 4362, 7501, 6582]	[]
4816	1	[4708, 1207, 1211, 1577, 6868, 1236, 4787, 6031]	[]
4817	20	[6367, 7591, 4264, 4939, 4606, 2952, 7200, 1353, 4403, 7565, 8940, 6180, 1181, 6584, 6333, 2992, 1479, 6178, 4589, 683, 3648, 1997, 641, 2036, 1099, 7104, 1321, 2957, 6231]	[]
4819	4	[2796, 8299, 4739, 4818, 910]	[]
4818	4	[2796, 8299, 4819, 7408, 910, 5095]	[]
4821	9	[5152, 5320, 5073, 4721, 5101, 5150, 5653]	[]
4820	18	[7615, 6896, 7544, 6473, 5633, 8911, 6642, 5534, 253, 7228, 7527, 6724, 9429, 5568, 8603, 5594, 7294, 5539, 5536, 6029, 5422, 7360, 2840, 4863]	[]
4822	16	[5825, 2423, 9943, 9334, 3867, 4808, 5881]	[]
4823	4	[5504, 3532, 4947, 4709, 5267, 4959, 5101, 4939, 4992, 4825, 5560, 4962, 5135, 4721, 5527, 5210, 5182, 5109, 5068]	[]
4827	9	[5504, 4947, 5468, 8674, 5759, 8860, 5153, 5655, 5075, 9684, 9180, 9631, 7328, 5327, 5300, 5527, 8235, 5494, 9742, 6951, 8632, 6963, 5378, 5564, 8792, 5385, 4975, 5301, 7759, 5068, 6608]	[]
4824	14	[5152, 5504, 5657, 3532, 4947, 5516, 5183, 5073, 5207, 4709, 5267, 4959, 4992, 4939, 5101, 4825, 5150, 5656, 5479, 5389, 4922, 5520, 5153, 5655, 4962, 5057, 4883, 5035, 5658, 5438, 5020, 4844, 4721, 5458, 5259, 5210, 5182, 5495, 5547, 5113, 5486, 5392, 5320, 5171, 5440, 5426, 5378, 4830, 5832, 4826, 4832, 5068]	[]
4825	4	[4971, 5356, 3532, 5032, 8108, 5207, 7815, 5101, 4796, 7868, 5443, 8828, 5153, 5655, 5132, 5057, 5249, 5509, 5355, 5471, 6433, 5325, 5300, 5324, 5494, 5036, 5105, 5446, 8632, 6963, 5190, 4974, 4975, 6354, 5301, 5034, 5068, 9268]	[]
4826	4	[5084, 5504, 5053, 5082, 4947, 5183, 5293, 5073, 5207, 4709, 5857, 5267, 5101, 4992, 4939, 4845, 4825, 5083, 4959, 5341, 5296, 5095, 4922, 5170, 5184, 5179, 5331, 5153, 5655, 5844, 4824, 5441, 4841, 5653, 5135, 5295, 5402, 5020, 4844, 4721, 5218, 5259, 5116, 5093, 5527, 5210, 5182, 5212, 5495, 5180, 5171, 5378, 4830, 5649, 5169, 4832, 5244, 5347, 5068]	[]
4828	9	[250, 7817, 5898, 5178, 8676, 6657, 7598, 3118, 7599, 7891, 4420, 579, 5887, 3218, 3045, 3047, 5171, 6756, 8632, 5068]	[]
4829	24	[2208, 4323, 7615, 6474, 1577, 6473, 1186, 4862, 4687, 4672, 1345, 6483, 7005, 4592, 5029, 2901, 4137, 3422, 3168, 6413, 4609, 5781, 923, 3421, 1675, 2148, 5742, 2726, 4215, 2774, 1979, 1211, 2824, 4656, 6029, 5422, 3102, 2840, 1197, 5476, 4167, 5473, 4863, 4861]	[]
4830	4	[5442, 5504, 4971, 5152, 4896, 4947, 5421, 4709, 5857, 5101, 4992, 4939, 5154, 4959, 5150, 5318, 4922, 5170, 5407, 5153, 5132, 4962, 4824, 5057, 4841, 4883, 5135, 5035, 5355, 4940, 4938, 4721, 4844, 5218, 8189, 5212, 5182, 5495, 5109, 5186, 5320, 4866, 8632, 5378, 5155, 5649, 5242, 5169, 4826, 4832, 5034, 5068]	[]
4831	21	[4962, 5150, 4959, 4939]	[]
4832	27	[4971, 915, 8820, 7604, 4709, 5523, 5101, 7094, 8289, 6277, 6775, 7929, 9764, 7045, 6916, 6601, 5132, 7181, 4841, 7439, 9180, 8819, 7262, 5327, 10223, 5218, 916, 5527, 7737, 7928, 5036, 7703, 7645, 10222, 8765, 7927, 5653, 5648, 8302, 5068]	[]
4833	21	[6559, 4454, 8316, 3387, 3775, 8061]	[]
4834	4	[7375]	[]
4835	4	[5891, 2607, 7380, 1577, 4071, 7670, 1956, 4650, 5236, 4165, 4326, 5029, 3588, 5608, 5428, 7093, 7253, 5859, 5517, 5584, 8827, 5028, 4227, 5498, 8556, 3168, 7803, 4115, 6413, 8184, 7377, 1675, 8004, 8745, 5770, 4553, 1979, 3798, 8309, 7574, 6972, 4060, 3939, 8055, 4167, 5337, 4563, 6618, 3981]	[]
4836	9	[4724, 4925, 4667, 8048, 4772, 5470, 5508, 4612, 5198, 3140, 4620, 4329, 1732, 4328, 5311, 8208, 4855, 4706, 4733, 4726, 4699, 8130, 5015, 8216, 2547, 4879]	[]
4837	21	[4328, 7783, 5311, 4925, 5198, 2547, 3140, 4667, 4329, 4855, 4620, 4772, 5470, 4733, 5508, 4612, 4836, 4889]	[]
4838	4	[5143, 2607, 3938, 2926, 3959, 4006, 3808, 2914, 4944, 1577, 4555, 1186, 8837, 4021, 3420, 3070, 4231, 1345, 4165, 4190, 4326, 5029, 4704, 5428, 3540, 7093, 5361, 2216, 5030, 5584, 4227, 3887, 5065, 4068, 3003, 2943, 6445, 2956, 3005, 2638, 7377, 3958, 5007, 4005, 3681, 4610, 3798, 2606, 4232, 2806, 4626, 4597, 4088, 4060, 4140, 3939, 4087, 3981, 3960]	[]
4839	4	[]	[4328, 4925, 8867, 4667, 5508]
4840	4	[5056, 5386, 4812, 5198, 4963, 4909, 4742, 4892, 4950, 5087]	[]
4841	27	[7789, 915, 8820, 9269, 4709, 3802, 5101, 7094, 8289, 9294, 6277, 6775, 7929, 9818, 7045, 6916, 6601, 9258, 7181, 6135, 9180, 8819, 7262, 5327, 10223, 1966, 8155, 5527, 7928, 7703, 2822, 10222, 8328, 8765, 7927, 4832, 8302, 5068]	[]
4842	13	[7449, 595, 3659, 3079, 2784]	[]
4843	4	[7205, 4947, 4649, 5171, 5207, 5494, 6037, 6048, 5385, 5965, 7693, 7353, 5246, 6657, 9684, 5706, 7533, 5068]	[]
4845	4	[5084, 5504, 5966, 5082, 4947, 5216, 5101, 4992, 5275, 5563, 5248, 5083, 7094, 5558, 4959, 5271, 5170, 5184, 5179, 5405, 8377, 5331, 7904, 5655, 5407, 5466, 5251, 5274, 5249, 4883, 7227, 5232, 5463, 7224, 7226, 5258, 4844, 5472, 6087, 5218, 5144, 5116, 5527, 8200, 5127, 7125, 5036, 5247, 5031, 5272, 5699, 5180, 5273, 5190, 5250, 5169, 4826, 5347, 5068]	[]
4844	4	[5504, 5657, 5966, 4947, 6750, 7438, 5073, 5207, 5857, 6446, 4845, 5101, 4992, 5795, 5563, 5845, 5248, 7094, 5479, 4959, 5095, 4922, 5170, 5271, 5184, 5331, 5153, 5655, 7904, 5075, 5821, 5466, 8341, 5251, 5249, 4988, 4377, 4883, 7227, 7638, 5509, 7224, 7225, 7226, 5277, 4721, 5472, 6087, 5259, 5218, 5144, 5527, 5212, 5494, 5247, 5486, 5272, 5699, 5378, 5649, 5250, 6027, 5913, 5169, 5653, 5068]	[]
4846	5	[7817, 1990, 4477, 1797, 8754, 4173]	[]
4847	21	[5442, 4971, 250, 5356, 9179, 5695, 5154, 5150, 5806, 7930, 10066, 5289, 8669, 4962, 8668, 5441, 10017, 5035, 7205, 7804, 5355, 4940, 5093, 5288, 5113, 5186, 5171, 7972, 6963, 8670, 7944, 4975, 6354, 6355, 5034, 5068]	[]
4848	4	[3937, 4806, 2900]	[]
4849	4	[]	[4919, 4534, 4659]
4850	21	[6464, 8963, 3011, 4968, 5097, 4982, 4970, 5096, 4969, 4934, 3277, 3846, 5401]	[]
4851	4	[5891, 8834, 3753, 8015, 4397, 5784, 4396, 4705, 7550, 8837, 4943, 6769, 6368, 1155, 4190, 6658, 4592, 4520, 3588, 5428, 4642, 5860, 7253, 3929, 5859, 4964, 6579, 4227, 5498, 8556, 3908, 4965, 4115, 6429, 6413, 6068, 5781, 6603, 3573, 4024, 7294, 3681, 7875, 8309, 4871, 2907, 5812, 5813, 5422, 4060, 6938, 5865, 7548, 5661, 4167, 5337, 4467, 7049]	[]
4852	9	[8996, 1072, 2040, 8805, 205, 9580, 3079, 370, 22, 10006, 9941, 8635, 6280, 1352, 2924, 2442, 343, 3, 849, 10308, 390, 1778, 4533, 5050, 7414, 3092]	[]
4853	20	[3824, 5896, 1347, 4359, 7429, 527, 5895, 7886, 3155, 1479, 6770, 1348, 5632, 5763, 641, 2036, 1714, 1664, 2323, 8481, 7767, 1039]	[]
4854	27	[4332, 5748, 5635, 4337, 4015, 5046, 4523, 4606, 6136, 4299, 4548, 4149, 5553, 4433, 4590, 4191, 4558, 5571, 2303, 8848, 6135, 4192, 4096, 4328, 4270, 5619, 4468, 4426, 4295, 3879, 4425, 4112, 4565, 4735, 9228, 4646, 4161, 4350, 4301, 4598]	[]
4855	21	[4328, 4651, 5311, 4925, 4667, 4329, 4706, 4733, 8005, 2303, 9633]	[]
4856	4	[8420, 9750, 9263, 7733, 3249]	[]
4857	9	[3202, 4007, 24, 3731, 5154, 3783, 3141, 2818, 4073, 3495, 6939, 3327, 3338, 5153, 9, 4484, 2432, 2750, 2802, 579, 5954, 3365, 2628, 3143, 4730, 5790, 4421, 2385, 5494, 4320, 3398, 5420, 5864, 3608, 4258, 3494, 1777, 10, 3506]	[]
4858	4	[3202, 24, 3423, 3235, 4413, 4652, 3783, 4178, 3541, 4187, 3327, 3338, 8465, 3214, 4377, 7033, 5509, 3365, 4001, 4641, 2628, 3143, 3197, 8039, 2385, 4531, 4139, 6567, 4728, 4258, 1553, 10, 5649, 4412, 5768, 3769]	[]
4859	4	[6273, 4717, 2208, 2008, 2679, 1577, 4071, 1186, 3420, 4687, 7416, 7627, 7151, 6828, 4928, 4554, 5029, 3588, 4592, 2264, 6407, 9057, 5859, 5361, 4867, 8341, 3675, 3422, 7415, 3718, 7626, 3168, 4455, 6429, 4115, 7258, 6413, 6068, 3676, 5219, 7321, 1675, 7366, 3088, 6031, 4553, 3089, 1211, 2824, 4871, 7698, 6272, 3641, 5422, 4167]	[]
4860	4	[4498, 1577, 4376, 7376, 5129, 1762, 6733, 2083, 5429, 343, 5121, 9074, 1675, 2148, 3439, 1212, 6253, 2222, 3869]	[]
4861	24	[6726, 8492, 6473, 8889, 9394, 5633, 4432, 5646, 2825, 4713, 5562, 6639, 6724, 8709, 9429, 8454, 8019, 8232, 5742, 6293, 9947, 5163, 4618, 8605, 2840, 5473, 4863, 8168]	[]
4862	24	[3100, 6473, 4656, 6029, 3421, 2840, 4672, 4863, 7005, 6639]	[]
4863	24	[10156, 2862, 6726, 8261, 6474, 1577, 6473, 8562, 5101, 6725, 2772, 4402, 2825, 4713, 10002, 3168, 3, 6639, 7527, 4271, 6724, 10118, 4339, 8252, 6413, 3421, 1778, 5594, 5527, 6962, 4215, 2889, 7994, 2774, 2824, 5163, 4618, 8605, 6029, 2840, 5476, 2726, 8728, 8168]	[]
4864	24	[2901, 4656, 6029, 4862, 3421, 4977, 2840, 5476, 4215, 4863, 7005, 6639]	[]
4865	4	[8903, 2008, 2607, 2679, 1577, 7670, 1956, 8697, 5584, 8827, 2944, 9462, 3917, 8556, 3168, 7803, 5065, 9461, 6519, 7377, 1675, 8745, 5906, 5007, 6619, 4640, 7875, 1480, 8309, 7574, 4791, 9771, 3909, 7073]	[]
4866	9	[5152, 4971, 7762, 4947, 5356, 5073, 5207, 4709, 5857, 4992, 5101, 4939, 5154, 4872, 5150, 4959, 4922, 5170, 4259, 6498, 5153, 5068, 3152, 4962, 4771, 4841, 4883, 5559, 579, 5035, 7942, 4940, 7941, 5040, 5140, 4938, 4721, 4844, 8189, 5288, 5210, 5494, 5113, 4933, 5186, 5392, 5320, 5171, 8632, 5151, 5155, 5378, 4830, 7650, 5649, 4975, 5832, 1333, 5408, 5418]	[]
4867	4	[6273, 4717, 1577, 7154, 6416, 4859, 6799, 3922, 6462, 6470, 6674, 5750, 7258, 7336, 7153, 7165, 9056, 7321, 7366, 3089, 6272, 5968, 5543, 4167]	[]
4868	4	[7724, 1617, 3647, 8340, 6492, 3261, 2400, 2754, 2761, 1062, 6654, 3044, 5088, 1807]	[]
4869	4	[3096, 5891, 8015, 2926, 7351, 4748, 4397, 1154, 2679, 1577, 1875, 4705, 1186, 8837, 7049, 4391, 6828, 9594, 5569, 4509, 5428, 1393, 3929, 5361, 7248, 5584, 1152, 5330, 3725, 3917, 4567, 7803, 3908, 1342, 5329, 6429, 5065, 4390, 5682, 9979, 6553, 1675, 6395, 4488, 5007, 4670, 2969, 4747, 4610, 6069, 5066, 6096, 5067, 4871, 2962, 5984, 7500, 5008, 3852, 12, 4167, 7073, 3704, 3853]	[]
4870	4	[1933, 5072, 2008, 2679, 5628, 1577, 4895, 5314, 3420, 4687, 6414, 4894, 4274, 5428, 5870, 5361, 5584, 4657, 3917, 4394, 5315, 7513, 6413, 3729, 6031, 6261, 2050, 4670, 1211, 7519, 5192, 2047]	[]
4871	4	[5891, 4851, 3096, 8903, 8015, 4397, 5784, 1577, 4705, 7550, 1875, 8837, 4943, 8911, 4252, 1155, 6658, 4520, 9057, 7253, 3929, 5859, 4964, 4749, 6579, 3725, 9462, 3168, 7803, 4965, 1342, 6429, 5065, 6413, 6528, 5682, 9979, 4024, 5007, 6619, 4670, 2969, 4553, 7875, 8309, 2907, 7574, 5067, 2684, 9771, 3909, 7500, 4088, 6938, 8055, 4167, 5337, 4467, 4489, 7049]	[]
4873	19	[7162, 5766, 3552, 5227, 1582, 3894, 5185, 1065, 8396, 8857, 2262, 7467, 2125, 5855, 6692, 7163, 2843, 4875, 7460, 1716, 4874, 8790, 3282, 1740, 7145]	[]
4872	9	[7789, 5070, 7661, 7762, 4947, 9757, 8401, 8820, 8674, 5281, 5468, 5101, 5154, 5759, 6583, 8860, 6775, 7857, 6849, 5153, 6916, 5075, 6601, 6702, 2223, 5747, 5441, 4771, 4377, 9180, 579, 7328, 9631, 8785, 7262, 6961, 5790, 8618, 5527, 4454, 6962, 8235, 9654, 5494, 8498, 7703, 2381, 6951, 8632, 8792, 5649, 5169, 4990, 6345, 7759, 5068]	[]
4874	19	[3590, 1582, 3699, 3890, 4873, 4176, 7018, 5185, 8396, 6922, 5112, 8857, 7714, 4770, 6692, 3882, 2843, 4338, 4875, 7460, 2762, 8790, 4516, 3698, 6153]	[]
4875	19	[9627, 3699, 3890, 8269, 4873, 4176, 6920, 6071, 8396, 5112, 8857, 7714, 6925, 7467, 4338, 7163, 7236, 2843, 3882, 6692, 7998, 7644, 7460, 8034, 8790, 4874, 6153]	[]
4877	4	[250, 5504, 4947, 5032, 5207, 4709, 5099, 5468, 4992, 5101, 4939, 5687, 5148, 5150, 4825, 4959, 5560, 5081, 5126, 4304, 5106, 5153, 5655, 5407, 4962, 561, 5057, 5441, 5100, 4883, 5221, 5471, 4940, 5140, 4721, 5259, 5093, 5527, 5212, 5263, 5494, 5570, 5113, 5222, 5124, 5588, 5109, 5392, 5105, 5171, 8632, 5390, 5378, 5033, 6963, 5169, 5043, 5034, 5068]	[]
4876	4	[5504, 5346, 4962, 4721, 4959, 4939, 5441, 5043, 5068]	[]
4878	12	[3230, 5701, 3519, 1731, 3512, 4833, 6492, 5831, 3152, 3018, 2198, 4454, 8316, 3387, 1838, 5021, 3775]	[]
4879	12	[6466, 4724, 8867, 10174, 8048, 8908, 8298, 8844, 9633, 7303, 1733, 10085, 4329, 7339, 3216, 1732, 8497, 5311, 2964, 8746, 7443, 4706, 5021, 10146, 8407, 7880, 7783, 8216, 2547, 2301, 8033, 10107, 8651, 1516, 8484, 8322, 8188, 6524]	[]
4881	4	[]	[]
4880	9	[7410, 2622, 1990, 8271, 1797, 1778, 8754, 3545]	[]
4883	4	[5152, 6750, 4709, 5857, 5101, 5248, 5443, 9764, 7760, 5153, 5655, 5075, 7196, 4377, 4841, 9600, 7706, 7638, 5509, 8642, 9232, 8125, 5527, 8167, 6385, 5706, 6276, 5247, 5272, 5940, 8792, 5130, 5068]	[]
4882	4	[5504, 4971, 5216, 7438, 4709, 4845, 5101, 4992, 4939, 4959, 5271, 4922, 5170, 5184, 5331, 5407, 5655, 5466, 5132, 4841, 4883, 5035, 5232, 5477, 4938, 4721, 5472, 4844, 5218, 5458, 5144, 5527, 5182, 5495, 7031, 5272, 5180, 5171, 5378, 5273, 4830, 6027, 4826, 4832, 6038, 5034, 5068]	[]
4884	4	[5504, 5966, 5309, 7438, 4709, 5468, 5101, 7826, 5248, 7094, 5184, 5612, 9764, 5331, 7904, 5153, 7893, 7530, 5251, 5249, 4377, 7439, 4841, 7033, 9180, 7205, 7704, 6433, 5327, 8643, 8642, 5300, 5218, 5324, 5527, 8473, 8530, 5247, 5036, 5272, 10090, 4832, 6666, 5130, 5068]	[]
4885	5	[5073, 5418, 4959, 5101, 4939, 5560, 5690, 5924, 4259, 7022, 5644, 5647, 5645, 4421, 5527, 5494, 5643, 5487, 5320, 6090, 6027, 5242, 5068]	[]
4887	4	[4985, 4886, 4608, 5208]	[]
4886	4	[4887, 4608, 5208, 4985, 6962]	[]
4888	21	[6256, 1878, 4993, 2763, 6334, 6113]	[]
4889	1	[4328, 5311, 4925, 4625, 4667, 4329, 4855, 4733, 4699, 4879, 9633, 5508]	[]
4890	9	[]	[]
4891	16	[5475, 5045, 5018, 8641, 4908, 2141, 6084, 5621, 8642, 4751, 7614, 5622, 3579, 4814, 7337, 7613, 9518]	[]
4892	4	[1133, 5056, 4963, 1129, 5433, 1575, 5198, 5676, 4950, 2509, 2037, 2116, 5087, 4812, 4909, 2112, 5497, 1126, 5386, 2457, 1139, 2547, 1504, 4742]	[]
4893	4	[3202, 4739, 3281, 24, 5059, 8371, 3224, 7096, 5687, 3731, 3245, 7292, 3783, 4413, 4606, 4189, 4178, 4043, 3541, 5022, 4187, 3327, 3338, 3895, 9, 6569, 7196, 3581, 4447, 3791, 774, 4537, 4536, 3365, 2628, 3143, 4193, 4721, 1819, 2385, 1672, 4003, 4531, 670, 3814, 16, 6567, 959, 8458, 4177, 3453, 4200, 10, 3506, 1553, 4412, 3813, 7254, 3921, 3500, 3884, 6898]	[]
4894	4	[2208, 2008, 3372, 2679, 1577, 7670, 4895, 5314, 3420, 4687, 6414, 4870, 5029, 2001, 5361, 4657, 4394, 4581, 3450, 1342, 6413, 1675, 6261, 6031, 2050, 1211, 2824, 5745, 4060, 2049, 4167, 5310, 2047]	[]
4895	4	[2208, 2008, 3423, 5628, 1577, 5314, 3420, 4687, 1345, 6414, 4252, 2455, 4894, 4870, 2001, 6943, 4657, 3818, 5315, 4394, 4581, 3168, 1342, 6413, 2045, 1675, 4711, 6261, 2050, 6131, 1211, 1480, 2824, 1427, 2049, 3006, 4167]	[]
4896	4	[5442, 5504, 4971, 4932, 4947, 5092, 5101, 4992, 4939, 5154, 5131, 5150, 4959, 4922, 5170, 5407, 5153, 6565, 5466, 4962, 5484, 5057, 5441, 4841, 4883, 5035, 4940, 5058, 5325, 4938, 4721, 4844, 6435, 5093, 5113, 5238, 5109, 4897, 4933, 5186, 7934, 5171, 5161, 8632, 5378, 5155, 4830, 5279, 5832, 5043, 5034, 5068]	[]
4897	4	[5442, 5504, 4971, 4896, 4959, 4992, 4939, 5131, 5101, 5150, 5154, 6565, 4962, 4841, 5035, 4940, 4938, 4721, 5113, 5186, 5171, 5161, 8632, 4830, 5034, 5068]	[5504, 4896, 5161, 5133, 5099, 6565, 5905, 9471, 6270, 5263, 5100, 5043, 5113, 5035]
4898	4	[3230, 5701, 3519, 8316, 5772, 4833, 8009, 6559, 5696, 7329, 6597, 4454, 4302, 3387, 3775, 6192]	[]
4902	4	[4901, 5617, 4900, 6693, 8296, 7257, 9032, 6894, 1577, 4899, 976, 4053, 3755, 8297, 9075]	[]
4900	4	[8704, 7695, 9411, 9531, 6693, 8296, 9696, 7565, 8475, 708, 9186, 6894, 4899, 976, 2599, 8797, 9618, 3755, 8297, 9412, 4902, 8037, 9835, 7650, 7693, 8804, 8769]	[]
4901	9	[1696, 6693, 9223, 4902, 8296, 9835, 5185, 6894, 1577, 4899, 9413, 976, 1675, 7933, 3755, 8297, 9412]	[]
4899	5	[3996, 1207, 7503, 9411, 1577, 1186, 8839, 6828, 9075, 4901, 6693, 6360, 7967, 5306, 6733, 4602, 343, 3168, 7803, 8193, 6894, 9074, 6497, 5625, 5902, 976, 1675, 4053, 2148, 6619, 6031, 3755, 4902, 10227, 1212, 7574, 4791, 7861, 5817, 1236, 4167, 910, 9640]	[]
4903	4	[1577, 1186, 2398, 1345, 1671, 4509, 2216, 1152, 3725, 5065, 4390, 2105, 1675, 9216, 4488, 5007, 4719, 4640, 4869, 3798, 3852, 3853]	[]
4904	13	[3874, 5393]	[]
